ts,source,phi_before,phi_after,energy,goal,alpha,threshold,comment
2025-11-08T23:50:05,Finance,0.1864599028067283,-0.16936351226605675,0.5061265437780599,PROTECT,0.6324999999999997,0.16999999999999998,
2025-11-08T23:50:06,Finance,0.09354638209047539,0.27818022511035817,1.2425020064512493,STABILIZE,0.6349999999999997,0.16999999999999998,
2025-11-08T23:50:07,Finance,0.2982305994192284,0.3123616861977295,1.603325983161112,STABILIZE,0.6324999999999997,0.16999999999999998,
2025-11-08T23:50:08,Finance,0.21611820204430005,0.1479624289475575,1.7801297317489446,STABILIZE,0.6349999999999997,0.16999999999999998,
2025-11-08T23:50:09,Finance,0.40357369499421436,0.5825015805388233,0.8977635685569827,STABILIZE,0.6324999999999997,0.16999999999999998,
2025-11-08T23:50:10,Finance,0.11017317638419416,-0.22051490781147615,0.46543366555077004,PROTECT,0.6349999999999997,0.16999999999999998,
2025-11-08T23:50:11,Finance,-0.4530877624359247,-0.6159311498530962,1.222562496119877,STABILIZE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:50:12,Finance,-0.4953598329591348,-0.4115158260210995,1.5935556230987395,STABILIZE,0.6399999999999996,0.16999999999999998,
2025-11-08T23:50:13,Finance,-0.33010165043433926,-0.2740390261554139,0.8063422553183822,STABILIZE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:50:14,Finance,-0.4918188837723441,-0.6442654009563552,1.3896077051060072,STABILIZE,0.6399999999999996,0.16999999999999998,
2025-11-08T23:50:15,Finance,-0.4835543359652221,-0.3706934566080309,1.6754077755019432,STABILIZE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:50:16,Finance,0.04050958458636278,0.32835137896526967,0.8464498099959521,STABILIZE,0.6349999999999997,0.16999999999999998,
2025-11-08T23:50:17,Finance,0.016216558656895363,-0.20284690200159378,1.4092604068980163,STABILIZE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:50:18,Finance,-0.23205085506657236,-0.25270586595548034,1.685037599380028,STABILIZE,0.6399999999999996,0.16999999999999998,
2025-11-08T23:50:19,Finance,-0.27640325933238546,-0.2930122475946463,0.8511684236962136,STABILIZE,0.6424999999999995,0.16999999999999998,
2025-11-08T23:50:20,Finance,0.09489054653540341,0.36642242545384174,1.4115725276111446,STABILIZE,0.6399999999999996,0.16999999999999998,
2025-11-08T23:50:21,Finance,0.5564807027934071,0.6895204228691949,0.7171705385294608,EXPLORE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:50:22,Finance,0.3544517172025896,0.1190018419180949,1.3459135638794355,STABILIZE,0.6399999999999996,0.16999999999999998,
2025-11-08T23:50:23,Finance,-0.21593224905029004,-0.450416229955609,1.6539976463009232,STABILIZE,0.6424999999999995,0.16999999999999998,
2025-11-08T23:50:24,Finance,-0.33794876615999914,-0.258496521109529,1.8049588466874522,STABILIZE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:25,Finance,-0.05852281527339816,0.08174153525921418,1.8789298348768515,STABILIZE,0.6424999999999995,0.16999999999999998,
2025-11-08T23:50:26,Finance,-0.11403843074819955,-0.25059658544737845,1.9151756190896572,STABILIZE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:27,Finance,-0.3759734705734159,-0.46418013600489083,1.932936053353932,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:28,Finance,-0.45985209883601325,-0.4581477937591455,1.9416386661434264,STABILIZE,0.6499999999999994,0.16999999999999998,
2025-11-08T23:50:29,Finance,-0.03668531218296661,0.2580097653599417,1.9459029464102788,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:31,Finance,0.4805143073102413,0.6362621743278105,1.9479924437410365,EXPLORE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:32,Finance,0.635831544539303,0.6348617944029759,1.9490162974331076,EXPLORE,0.6424999999999995,0.16999999999999998,
2025-11-08T23:50:33,Finance,0.7279254425164853,0.7929008125485926,1.9495179857422227,GROW,0.6399999999999996,0.16999999999999998,
2025-11-08T23:50:34,Finance,0.27974124536432965,-0.07978779044235976,1.036575576347943,STABILIZE,0.6424999999999995,0.16999999999999998,
2025-11-08T23:50:35,Finance,-0.27404539419989393,-0.41075635763768914,1.5024220324104918,STABILIZE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:36,Finance,-0.30163585274351734,-0.22462093237528033,1.7306867958811407,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:37,Finance,-8.388470614065224e-05,0.15732436453332013,1.091623760954371,STABILIZE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:38,Finance,-0.18782412804600626,-0.42947745940367166,0.927271830614586,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:39,Finance,-0.5828336051326026,-0.690511208140316,1.4488631970011467,STABILIZE,0.6499999999999994,0.16999999999999998,
2025-11-08T23:50:40,Finance,-0.24754911862996815,0.06168759852450087,0.7354429665305618,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:41,Finance,0.14993811851924593,0.21185154033890857,1.3548670535999752,STABILIZE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:42,Finance,0.4473860642580184,0.6122204077523055,1.6583848562639876,STABILIZE,0.6424999999999995,0.16999999999999998,
2025-11-08T23:50:43,Finance,0.37095099944462745,0.201523413756857,1.8071085795693538,STABILIZE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:44,Finance,0.3110808465904233,0.38730334199128036,1.8799832039889832,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:45,Finance,-0.028687964489575613,-0.31989213024007385,1.9156917699546017,STABILIZE,0.6499999999999994,0.16999999999999998,
2025-11-08T23:50:46,Finance,-0.5239240240302997,-0.6667463871601538,1.0345715702615859,STABILIZE,0.6524999999999993,0.16999999999999998,
2025-11-08T23:50:47,Finance,-0.3583673056928152,-0.14232163680430188,1.5014400694281766,STABILIZE,0.6499999999999994,0.16999999999999998,
2025-11-08T23:50:48,Finance,0.13884824396632334,0.335346236793599,1.7302056340198064,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:49,Finance,0.3866755273960341,0.4226938047134766,1.842300760669705,STABILIZE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:50,Finance,0.5931828263103305,0.7124455377525931,1.8972273727281552,EXPLORE,0.6424999999999995,0.16999999999999998,
2025-11-08T23:50:51,Finance,0.56401460612079,0.46065942189300313,1.924141412636796,EXPLORE,0.6449999999999995,0.16999999999999998,
2025-11-08T23:50:52,Finance,0.2809795975183568,0.15618168675279373,1.9373292921920298,STABILIZE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:53,Finance,-0.16691005158221098,-0.39338746420299575,1.9437913531740945,STABILIZE,0.6499999999999994,0.16999999999999998,
2025-11-08T23:50:54,Finance,-0.5573139363158692,-0.6722971075840116,1.946957763055306,STABILIZE,0.6524999999999993,0.16999999999999998,
2025-11-08T23:50:55,Finance,-0.7687037078254877,-0.8362355149697415,1.9485093038970998,STABILIZE,0.6549999999999992,0.16999999999999998,
2025-11-08T23:50:56,Finance,-0.28536944201227743,0.10023647064245328,1.9492695589095788,STABILIZE,0.6524999999999993,0.16999999999999998,
2025-11-08T23:50:57,Finance,0.36591665966172515,0.5517574307255291,1.9496420838656934,STABILIZE,0.6499999999999994,0.16999999999999998,
2025-11-08T23:50:58,Finance,0.5336931910240423,0.521246384013019,1.9498246210941894,EXPLORE,0.6474999999999994,0.16999999999999998,
2025-11-08T23:50:59,Finance,0.40569083464566713,0.3238110571715438,1.9499140643361528,STABILIZE,0.6499999999999994,0.16999999999999998,
2025-11-08T23:51:00,Finance,-0.057294309631209156,-0.3242396922139308,1.9499578915247147,STABILIZE,0.6524999999999993,0.16999999999999998,
2025-11-08T23:51:01,Finance,-0.5165794577501119,-0.6514673141763536,1.94997936684711,STABILIZE,0.6549999999999992,0.16999999999999998,
2025-11-08T23:51:02,Finance,-0.7553864721092128,-0.8281504205601747,1.2352261126227446,STABILIZE,0.6574999999999992,0.16999999999999998,
2025-11-08T23:51:03,Finance,-0.4623678745563654,-0.20615930390960044,0.6307607951851448,PROTECT,0.6549999999999992,0.16999999999999998,
2025-11-08T23:51:04,Finance,0.1556006249457664,0.40882731565173147,1.3035727896407208,STABILIZE,0.6524999999999993,0.16999999999999998,
2025-11-08T23:51:05,Finance,-0.013778917053376472,-0.3096056204967565,1.633250666923953,STABILIZE,0.6549999999999992,0.16999999999999998,
2025-11-08T23:51:06,Finance,-0.3112880748587611,-0.31261685861301897,1.0088597183402193,STABILIZE,0.6574999999999992,0.16999999999999998,
2025-11-08T23:51:07,Finance,-0.5188146250949244,-0.6631541008102954,1.4888412619867073,STABILIZE,0.6599999999999991,0.16999999999999998,
2025-11-08T23:51:08,Finance,-0.16434703321345956,0.18481112396959665,1.7240322183734864,STABILIZE,0.6574999999999992,0.16999999999999998,
2025-11-08T23:51:09,Finance,-0.11636751644637996,-0.3263519040514141,1.839275787003008,STABILIZE,0.6549999999999992,0.16999999999999998,
2025-11-08T23:51:10,Finance,-0.38181708660781244,-0.42031152158814794,1.8957451356314738,STABILIZE,0.6574999999999992,0.16999999999999998,
2025-11-08T23:51:11,Finance,-0.5465477280406199,-0.6351522146688303,0.954415116459422,STABILIZE,0.6599999999999991,0.16999999999999998,
2025-11-08T23:51:12,Finance,-0.7436264464468718,-0.8195954212479493,0.49316340706511674,PROTECT,0.6624999999999991,0.16999999999999998,
2025-11-08T23:51:13,Finance,-0.8534408190343525,-0.8774331798885938,1.2361500694619072,STABILIZE,0.664999999999999,0.16999999999999998,
2025-11-08T23:51:14,Finance,-0.9141191235410662,-0.9398034318490065,1.6002135340363344,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:15,Finance,-0.36503069318147935,0.037150982331934645,0.8096046316778037,STABILIZE,0.664999999999999,0.16999999999999998,
2025-11-08T23:51:16,Finance,-0.004478967451806173,-0.03304416868653884,1.3912062695221237,STABILIZE,0.6624999999999991,0.16999999999999998,
2025-11-08T23:51:17,Finance,0.0928373871588675,0.181154012186039,0.7071910720658405,STABILIZE,0.6599999999999991,0.16999999999999998,
2025-11-08T23:51:18,Finance,0.029789356201476852,-0.07625702258102672,1.3410236253122616,STABILIZE,0.6624999999999991,0.16999999999999998,
2025-11-08T23:51:19,Finance,0.24612699838825514,0.4717720166575877,1.651601576403008,STABILIZE,0.6599999999999991,0.16999999999999998,
2025-11-08T23:51:20,Finance,0.17770363295108382,-0.027818960457552167,1.8037847724374738,STABILIZE,0.6624999999999991,0.16999999999999998,
2025-11-08T23:51:22,Finance,-0.18000447503227174,-0.2876061762642426,1.878354538494362,STABILIZE,0.664999999999999,0.16999999999999998,
2025-11-08T23:51:23,Finance,-0.3517238065186781,-0.39633406395831716,1.9148937238622372,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:24,Finance,0.022566121324401445,0.31579624728981204,1.1579988393657636,STABILIZE,0.664999999999999,0.16999999999999998,
2025-11-08T23:51:25,Finance,-0.07036003402076393,-0.3408769643437671,1.561919431289224,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:26,Finance,-0.22017533548458965,-0.13500961197879258,0.7908405213317196,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:27,Finance,-0.39433341552045986,-0.5758672041436033,1.3820118554525425,STABILIZE,0.6724999999999989,0.16999999999999998,
2025-11-08T23:51:28,Finance,-0.683954370614078,-0.7598723444802107,1.1871858091717458,STABILIZE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:51:29,Finance,-0.23191247693761313,0.1376592899535593,1.576221046494155,STABILIZE,0.6724999999999989,0.16999999999999998,
2025-11-08T23:51:30,Finance,-0.014020681006668728,-0.11890839455299403,0.7978483127821359,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:31,Finance,0.012321342776299218,0.10405130610509089,1.3854456732632463,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:32,Finance,-0.01739636562850848,-0.10264535560909482,1.6733683798989905,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:33,Finance,-0.3292756416661997,-0.4885363776924734,1.814450506150505,STABILIZE,0.6724999999999989,0.16999999999999998,
2025-11-08T23:51:34,Finance,-0.3117299316530601,-0.1869947063112405,0.9145807480137472,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:35,Finance,0.1691035594350304,0.4183723301007184,1.442644566526736,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:36,Finance,0.17775468123944185,0.00964932058461293,1.7013958375981004,STABILIZE,0.664999999999999,0.16999999999999998,
2025-11-08T23:51:37,Finance,-0.25839209929598994,-0.44644726392836387,1.828183960423069,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:38,Finance,-0.3501100164282297,-0.2831119881039385,1.8903101406073035,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:39,Finance,0.04300832753733949,0.270957082786084,1.9207519688975785,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:40,Finance,0.02296566438004008,-0.15114100900900324,1.9356684647598132,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:41,Finance,-0.4050823881027158,-0.5828671833154639,1.9429775477323084,STABILIZE,0.6724999999999989,0.16999999999999998,
2025-11-08T23:51:42,Finance,-0.10801269418982085,0.2243850010398909,1.9465589983888307,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:43,Finance,0.45703874237225495,0.619894412254776,1.9483139092105268,EXPLORE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:44,Finance,0.5428923596927445,0.489049115143647,0.980173815513158,EXPLORE,0.664999999999999,0.16999999999999998,
2025-11-08T23:51:45,Finance,0.21594990403273737,0.023757813777008085,1.4747851696014471,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:46,Finance,0.3139909256233263,0.5170711759754206,1.717144733104709,STABILIZE,0.664999999999999,0.16999999999999998,
2025-11-08T23:51:47,Finance,0.21711452276284285,0.007323374981269004,1.8359009192213072,STABILIZE,0.667499999999999,0.16999999999999998,
2025-11-08T23:51:48,Finance,0.17162633251657636,0.28613840573743576,1.8940914504184403,STABILIZE,0.6699999999999989,0.16999999999999998,
2025-11-08T23:51:49,Finance,0.09363685151784283,-0.04097001648592401,1.9226048107050355,STABILIZE,0.6724999999999989,0.16999999999999998,
2025-11-08T23:51:50,Finance,-0.056435633822918815,-0.06790798508661781,1.936576357245467,STABILIZE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:51:51,Finance,-0.3473089758738166,-0.5429015171375297,1.9434224150502786,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:51:52,Finance,-0.4384642718853818,-0.36599847521867584,0.9777769833746363,STABILIZE,0.6799999999999987,0.16999999999999998,
2025-11-08T23:51:53,Finance,0.029867704259484096,0.3068070803474274,1.4736107218535717,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:51:54,Finance,-0.08523481686065312,-0.35966416476883123,1.71656925370825,STABILIZE,0.6799999999999987,0.16999999999999998,
2025-11-08T23:51:55,Finance,-0.15109387702793936,-0.0051204788782921035,1.8356189343170424,STABILIZE,0.6824999999999987,0.16999999999999998,
2025-11-08T23:51:56,Finance,0.00274238119492617,0.007758518076073241,1.8939532778153505,STABILIZE,0.6799999999999987,0.16999999999999998,
2025-11-08T23:51:57,Finance,0.10272442581701512,0.16911096521927987,1.9225371061295216,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:51:58,Finance,0.41822393862571045,0.5925962682421646,1.9365431820034653,STABILIZE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:51:59,Finance,0.7147024759077019,0.800170242198921,1.9434061591816978,GROW,0.6724999999999989,0.16999999999999998,
2025-11-08T23:52:00,Finance,0.6732241370553562,0.5856734266168047,1.9467690179990316,EXPLORE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:52:01,Finance,0.6910591461941209,0.7645712217094437,0.9794168188195252,EXPLORE,0.6724999999999989,0.16999999999999998,
2025-11-08T23:52:02,Finance,0.4489704248933594,0.2277436545444031,0.5054142412215673,PROTECT,0.6749999999999988,0.16999999999999998,
2025-11-08T23:52:03,Finance,-0.13426310543016615,-0.38780518212712967,1.2421529781985678,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:52:04,Finance,-0.24221632073506277,-0.1396696927003683,0.6341549593172982,PROTECT,0.6799999999999987,0.16999999999999998,
2025-11-08T23:52:05,Finance,-0.2603416038197416,-0.3443509965050944,1.305235930065476,STABILIZE,0.6824999999999987,0.16999999999999998,
2025-11-08T23:52:06,Finance,-0.21894968821974467,-0.13186080571635359,1.634065605732083,STABILIZE,0.6799999999999987,0.16999999999999998,
2025-11-08T23:52:07,Finance,-0.38527193413326427,-0.562829311179414,1.7951921468087206,STABILIZE,0.6824999999999987,0.16999999999999998,
2025-11-08T23:52:08,Finance,-0.18628969917235455,0.07640385461272173,0.905144151936273,STABILIZE,0.6799999999999987,0.16999999999999998,
2025-11-08T23:52:09,Finance,-0.027394645657596126,-0.09976817931007079,1.4380206344487738,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:52:10,Finance,-0.22738092407197774,-0.316376324309087,1.699130110879899,STABILIZE,0.6799999999999987,0.16999999999999998,
2025-11-08T23:52:11,Finance,-0.14957990455173997,-0.03316818111842622,1.8270737543311504,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:52:12,Finance,0.27670086658646037,0.4936047195138177,1.8897661396222636,STABILIZE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:52:13,Finance,0.0597841678924827,-0.24405686622640974,1.3848988695651436,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:52:14,Finance,0.09399190752231121,0.33012790285617366,0.7041004460869204,STABILIZE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:52:15,Finance,0.3079875720625811,0.2926260930413969,1.3395092185825908,STABILIZE,0.6724999999999989,0.16999999999999998,
2025-11-08T23:52:16,Finance,-0.09344850497968735,-0.3637487202754678,0.6818595171054693,STABILIZE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:52:18,Finance,-0.37111464306368286,-0.37603640825123685,1.3286111633816797,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:52:19,Finance,0.036412049754202314,0.32510779587568855,1.645519470057023,STABILIZE,0.6749999999999988,0.16999999999999998,
2025-11-08T23:52:20,Finance,-0.07241902081004961,-0.35068814588957054,1.0818281841558222,STABILIZE,0.6774999999999988,0.16999999999999998,
2025-11-08T23:52:21,Finance,-0.5454816785048328,-0.6818371537365875,0.5721391372547995,PROTECT,0.6799999999999987,0.16999999999999998,
2025-11-08T23:52:22,Finance,-0.688211276850937,-0.6930987570068377,1.2748481772548517,STABILIZE,0.6824999999999987,0.16999999999999998,
2025-11-08T23:52:23,Finance,-0.7851486869343751,-0.8495848845620237,1.0828214394896971,STABILIZE,0.6849999999999986,0.16999999999999998,
2025-11-08T23:52:24,Finance,-0.3130699937561662,0.06221856079104934,0.7996444979574101,STABILIZE,0.6824999999999987,0.16999999999999998,
2025-11-08T23:52:25,Finance,-0.2564328519640359,-0.47948797678549515,0.41732580399913094,PROTECT,0.6799999999999987,0.16999999999999998,
2025-11-08T23:52:26,Finance,-0.32390034240907445,-0.2157467807219647,0.22998964395957416,PROTECT,0.6824999999999987,0.16999999999999998,
2025-11-08T23:52:27,Finance,-0.42822823135079136,-0.5773675284049846,1.1071949255401914,PROTECT,0.6849999999999986,0.16999999999999998,
2025-11-08T23:52:28,Finance,-0.18809573045371733,0.08371192875142916,1.5370255135146937,STABILIZE,0.6824999999999987,0.16999999999999998,
2025-11-08T23:52:29,Finance,0.30003138656356887,0.4505749708311374,1.7476425016221997,STABILIZE,0.6799999999999987,0.16999999999999998,
2025-11-08T23:52:30,Finance,0.16978758922375412,-0.02651772687920391,1.8508448257948777,STABILIZE,0.6824999999999987,0.16999999999999998,
2025-11-08T23:52:31,Finance,-0.31834334484179877,-0.5226315921214103,1.9014139646394899,STABILIZE,0.6849999999999986,0.16999999999999998,
2025-11-08T23:57:27,Finance,0.6320943984974443,0.7245604774456553,1.4844999999999997,EXPLORE,0.62,0.16999999999999998,
2025-11-08T23:57:28,Finance,0.6222203843308021,0.5514087724737483,1.7219049999999998,EXPLORE,0.6224999999999999,0.16999999999999998,
2025-11-08T23:57:29,Finance,0.40643292347661353,0.3055557716944917,1.8382334499999997,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:30,Finance,0.12878769096794263,0.004950918845341476,1.8952343904999998,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:57:31,Finance,0.1754274995141541,0.29358393325933774,1.9231648513449997,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:32,Finance,0.24631207672630206,0.21405368523548576,1.9368507771590497,STABILIZE,0.6224999999999999,0.16999999999999998,
2025-11-08T23:57:33,Finance,0.20004596539891373,0.18927008560068778,1.9435568808079342,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:34,Finance,-0.15137169974547898,-0.3901674373927584,1.9468428715958876,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:57:35,Finance,0.026416126458394917,0.31800639235958233,1.9484530070819848,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:36,Finance,0.5226035849163393,0.665821540146985,0.9802419734701724,EXPLORE,0.6224999999999999,0.16999999999999998,
2025-11-08T23:57:37,Finance,0.7660749288847308,0.836252287182566,1.4748185670003844,GROW,0.62,0.16999999999999998,
2025-11-08T23:57:38,Finance,0.5513184158085247,0.3515551744989691,1.717161097830188,EXPLORE,0.6224999999999999,0.16999999999999998,
2025-11-08T23:57:39,Finance,0.5214989457077502,0.6409032921672873,1.835908937936792,EXPLORE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:40,Finance,0.4316992865907268,0.28460314318273705,1.894095379589028,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:57:41,Finance,0.4488623861780908,0.5632430796530596,1.9226067359986236,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:42,Finance,0.09563453232818231,-0.23173552892985227,0.9675773006393255,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:57:43,Finance,0.13778512092465894,0.39644957478110865,1.4686128773132694,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:44,Finance,0.5775072352940542,0.7042470438749564,1.7141203098835018,EXPLORE,0.6224999999999999,0.16999999999999998,
2025-11-08T23:57:45,Finance,0.3353735491252522,0.07749009709710597,1.8344189518429157,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:46,Finance,-0.04686513440311077,-0.13507755671778326,1.8933652864030284,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:57:47,Finance,0.2054456770385889,0.4438119368319213,1.0054031000813244,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:49,Finance,0.18290930499509675,0.0006378712213848392,1.4871475190398489,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:57:50,Finance,0.3004416472724665,0.5103039379319355,1.7232022843295256,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:51,Finance,0.3306553034566659,0.20534717965323301,1.8388691193214675,STABILIZE,0.6224999999999999,0.16999999999999998,
2025-11-08T23:57:52,Finance,0.19124659536077657,0.18200506853788595,1.8955458684675188,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:53,Finance,0.39121743409547766,0.5371591614616722,1.923317475549084,STABILIZE,0.6224999999999999,0.16999999999999998,
2025-11-08T23:57:54,Finance,0.14075219320277793,-0.1370203379587616,1.936925563019051,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:57:55,Finance,-0.32806194500518426,-0.462164099092258,1.9435935258793349,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:57:56,Finance,-0.40602662404066664,-0.3668988069981623,1.9468608276808739,STABILIZE,0.6299999999999998,0.16999999999999998,
2025-11-08T23:57:57,Finance,-0.42270107111187116,-0.4624588551883087,1.948461805563628,STABILIZE,0.6324999999999997,0.16999999999999998,
2025-11-08T23:57:58,Finance,-0.18221467496092092,0.013941430210625133,0.9802462847261776,STABILIZE,0.6299999999999998,0.16999999999999998,
2025-11-08T23:57:59,Finance,0.15815799747540982,0.25921476676279154,1.474820679515827,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:58:00,Finance,-0.10941813089664454,-0.36771300391465045,1.717162132962755,STABILIZE,0.6299999999999998,0.16999999999999998,
2025-11-08T23:58:01,Finance,-0.4694666644687645,-0.5413275290356219,1.83590944515175,STABILIZE,0.6324999999999997,0.16999999999999998,
2025-11-08T23:58:02,Finance,-0.3781661243643487,-0.2647793497713611,1.8940956281243573,STABILIZE,0.6299999999999998,0.16999999999999998,
2025-11-08T23:58:03,Finance,-0.21429395846590482,-0.17972500079485448,1.9226068577809348,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:58:04,Finance,0.17342120525389434,0.420593172998016,1.9365773603126577,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:58:05,Finance,0.018772212840092617,-0.26278040478242676,0.9744229065532021,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:58:06,Finance,0.09740446451514403,0.349330414401019,1.471967224211069,STABILIZE,0.6249999999999999,0.16999999999999998,
2025-11-08T23:58:07,Finance,-0.0304246651676979,-0.2967763599851135,1.7157639398634237,STABILIZE,0.6274999999999998,0.16999999999999998,
2025-11-08T23:58:08,Finance,-0.2380062553530454,-0.19723794065088207,1.8352243305330773,STABILIZE,0.6299999999999998,0.16999999999999998,
2025-11-08T23:58:09,Finance,-0.31120145300018376,-0.39051216680168954,1.8937599219612076,STABILIZE,0.6324999999999997,0.16999999999999998,
2025-11-08T23:58:10,Finance,-0.44654206384367945,-0.4852772131057826,1.9224423617609914,STABILIZE,0.6349999999999997,0.16999999999999998,
2025-11-08T23:58:11,Finance,-0.5118721467856899,-0.5311340536625437,1.9364967572628857,STABILIZE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:58:12,Finance,-0.6550394644142798,-0.7419387562954407,1.9433834110588137,STABILIZE,0.6399999999999996,0.16999999999999998,
2025-11-08T23:58:13,Finance,-0.22104897770438825,0.14351295260968097,1.9467578714188185,STABILIZE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:58:14,Finance,0.1203952204972882,0.10489070099408068,0.9794113569952209,STABILIZE,0.6349999999999997,0.16999999999999998,
2025-11-08T23:58:15,Finance,0.3734234693685439,0.5613964047391826,1.4744115649276581,STABILIZE,0.6324999999999997,0.16999999999999998,
2025-11-08T23:58:16,Finance,0.46609663967991355,0.3990242533299253,1.7169616668145522,EXPLORE,0.6299999999999998,0.16999999999999998,
2025-11-08T23:58:17,Finance,0.30743168674753496,0.24256691294649763,1.8358112167391305,STABILIZE,0.6324999999999997,0.16999999999999998,
2025-11-08T23:58:18,Finance,0.29679258383432827,0.3343851711486395,1.8940474962021738,STABILIZE,0.6349999999999997,0.16999999999999998,
2025-11-08T23:58:19,Finance,0.2412899807324824,0.176805943691519,0.953583273139065,STABILIZE,0.6374999999999996,0.16999999999999998,
2025-11-08T23:58:20,Finance,-0.1758366635291873,-0.4227020502348028,0.4927558038381418,PROTECT,0.6399999999999996,0.16999999999999998,
2025-11-08T23:58:21,Finance,-0.5958895319992231,-0.7171209055995916,1.2359503438806894,STABILIZE,0.6424999999999995,0.16999999999999998,
